rmse,mae,r2,env_id,n
2.8333354884669965e-05,2.7938682155025706e-05,0.9999999999927168,IACN_2003,57
2.8395618856169057e-05,2.6905924478721014e-05,0.9999999999987441,ILTH_2002,75
2.851274255423826e-05,2.7948869976463747e-05,0.999999999991112,WIMR_2001,70
2.8578496932426814e-05,2.7230098329178826e-05,0.9999999999988287,ILBM_2005,58
2.8630223686725035e-05,2.77902910788212e-05,0.9999999999973324,OHBG_2006,31
2.8633063967817874e-05,2.761101973790478e-05,0.999999999994946,ILBP_2005,19
2.8691049610752e-05,2.8225528490779918e-05,0.999999999995984,MNHE_2007,17
2.8899862019983764e-05,2.7973521839767685e-05,0.9999999999974647,MNVC_2006,44
2.8964275252221405e-05,2.7971394856033765e-05,0.9999999999966879,ILMZ_2006,24
2.9025285731621564e-05,2.84530907338234e-05,0.9999999999954612,INPO_2002,57
2.908815850858542e-05,2.6247558592444877e-05,0.9999999999950511,ILRI_2006,50
2.9144676794531033e-05,2.8026326497609943e-05,0.9999999999982169,IIAL_2006,60
2.9251075149799508e-05,2.8060135186220293e-05,0.9999999999969629,MNBR_2003,51
2.9251649070166888e-05,2.7397664389638976e-05,0.9999999999987306,NEOX_2007,24
2.941375857260678e-05,2.8086786684248775e-05,0.9999999999967973,TXDA_2002,23
2.942590048776198e-05,2.7628210819047485e-05,0.999999999998668,IANL_2004,66
2.9432504583656815e-05,2.8614964977264366e-05,0.999999999993839,IAOE_2002,29
2.9460803201240397e-05,2.8259277344739746e-05,0.9999999999980701,NCFA_2004,68
2.94841242652927e-05,2.8298770680086872e-05,0.9999999999961247,ILMO_2001,34
2.952886662519221e-05,2.90234374983811e-05,0.9999999999955824,NEFU_2002,25
2.9534802162923765e-05,2.867431640538598e-05,0.9999999999936611,MNHA_2001,30
2.9542085161232656e-05,2.8823584843569717e-05,0.9999999999943359,IARI_2006,57
2.9577046383307756e-05,2.7751860746495884e-05,0.99999999999643,IAOT_2005,74
2.963907345203787e-05,2.9022216796015243e-05,0.9999999999945967,INFR_2002,32
2.9757148957972875e-05,2.7831054687794676e-05,0.9999999999971592,ILBR_2004,75
2.978816142354789e-05,2.869682312023336e-05,0.9999999999983712,IABR_2003,64
2.9857177377546396e-05,2.8857421875727594e-05,0.9999999999974429,IARO_2001,60
2.9868002153542152e-05,2.8240559895683267e-05,0.9999999999964451,MISC_2003,30
2.989872753384695e-05,2.8772460936655382e-05,0.9999999999975522,KSGC_2005,75
2.99265752831414e-05,2.8295568518778105e-05,0.9999999999951887,SDTR_2003,74
2.9963695002337772e-05,2.8503246040731362e-05,0.9999999999963476,IAPN_2003,71
2.997878807739416e-05,2.8165811566814974e-05,0.9999999999968484,GAMY_2004,67
2.9992682269013736e-05,2.949376259801929e-05,0.9999999999954461,KSPL_2002,31
3.0076439746328928e-05,2.8435546872742635e-05,0.9999999999977502,ILMR_2007,25
3.0172108382719244e-05,2.9915364583151433e-05,0.9999999999916213,MISC_2007,15
3.0184787081061118e-05,2.8910319012235657e-05,0.9999999999977223,IAVI_2001,57
3.0344232335346857e-05,2.949696416689933e-05,0.999999999996063,ILMI_2007,46
3.039394427420807e-05,2.9589843747474402e-05,0.9999999999966824,IANL_2006,26
3.0438524302371866e-05,2.8232747397775407e-05,0.9999999999983884,OHUC_2005,75
3.047217728316096e-05,2.9658298868797847e-05,0.9999999999955116,MNPE_2001,51
3.0486489158961708e-05,2.9820421010147886e-05,0.9999999999960606,IAMD_2007,27
3.052087604887504e-05,2.887522379582366e-05,0.9999999999987149,IAPN_2006,72
3.056932289132632e-05,2.7980041502839725e-05,0.9999999999977477,INHA_2005,64
3.0586270347830434e-05,2.861594460341621e-05,0.9999999999979395,MNKE_2005,55
3.0632709766949404e-05,2.8915405273721717e-05,0.999999999998002,NEOV_2001,64
3.066954420501602e-05,2.6758161272206442e-05,0.999999999996888,ARPI_2005,70
3.068570739223328e-05,2.9897966054046138e-05,0.9999999999961763,IAES_2007,29
3.093179604955212e-05,3.014581854059047e-05,0.9999999999922666,IACR_2005,22
3.0984093330654254e-05,3.005686114060917e-05,0.9999999999911259,IAHA_2002,31
3.103598708426978e-05,2.948843149014762e-05,0.9999999999962024,MNDA_2006,52
3.119382468500556e-05,3.055873325804117e-05,0.9999999999964159,MNCO_2007,35
3.120053465960416e-05,3.008474576334928e-05,0.9999999999977948,IANH_2006,59
3.122340446631694e-05,3.081089564724542e-05,0.9999999999945591,IAGG_2007,70
3.132317823557686e-05,3.070176522954435e-05,0.9999999999967394,WIJA_2007,79
3.1330130978962e-05,2.9971663678441205e-05,0.9999999999980113,GACL_2004,61
3.1381163312614784e-05,3.032158745755156e-05,0.9999999999978912,MNWA_2007,72
3.1439004897822235e-05,3.0273437497877847e-05,0.9999999999968496,KSJO_2005,15
3.151674367788647e-05,2.9455366291317585e-05,0.9999999999968174,IAGE_2005,61
3.1561685857830814e-05,2.963467684883819e-05,0.9999999999976329,MNMO_2003,55
3.159986473863464e-05,3.04559222710033e-05,0.99999999999826,INWR_2005,59
3.163004569074575e-05,2.966456558062942e-05,0.9999999999979399,OHPI_2004,33
3.174518213392249e-05,2.9377477310616233e-05,0.999999999999091,IABR_2004,68
3.1847739235761263e-05,3.0753079927920295e-05,0.999999999996628,ILWA_2006,65
3.187156898748301e-05,3.116048177057943e-05,0.9999999999838081,ILNH_2007,24
3.193248465690523e-05,3.121062247929228e-05,0.9999999999935034,INWR_2001,31
3.206569323926437e-05,3.084309895839965e-05,0.9999999999937222,NCPA_2001,24
3.215929172918182e-05,2.9470590445813425e-05,0.999999999995425,MDGA_2005,52
3.216917914394001e-05,2.7838835168323818e-05,0.9999999999978169,MSRF_2006,61
3.217707665905427e-05,3.106143349042082e-05,0.9999999999971536,IABI_2006,76
3.2207518176355765e-05,3.1286621094750444e-05,0.9999999999978774,NEKE_2006,42
3.220760033448477e-05,2.9448318483282776e-05,0.9999999999964675,KSHL_2007,64
3.244441085268806e-05,3.0932617189913124e-05,0.9999999999948919,IAWL_2003,23
3.265361607474497e-05,3.203201293855429e-05,0.9999999999960277,ILRI_2002,64
3.27534112781326e-05,3.2024162044125104e-05,0.9999999999969192,NCWA_2003,31
3.276106962255829e-05,3.2094029016604964e-05,0.9999999999933307,INBU_2003,28
3.279263970211523e-05,3.104410807424074e-05,0.9999999999969057,IAWE_2004,60
3.283451555960819e-05,3.1802528783094187e-05,0.9999999999965071,WINL_2004,57
3.2864770748365334e-05,3.1550999690771754e-05,0.9999999999975429,INLB_2005,76
3.2942723762141166e-05,3.21836635038153e-05,0.9999999999978945,ILWA_2005,35
3.3007117128459964e-05,3.214363219435366e-05,0.9999999999962744,OHGR_2003,63
3.3140578653577994e-05,3.221191406055368e-05,0.999999999996156,MNVC_2007,5
3.332069528919249e-05,3.119655299791383e-05,0.999999999998448,WILE_2004,74
3.3400532994526165e-05,3.0160361842590327e-05,0.9999999999977515,IAPC_2006,57
3.34161045715913e-05,3.237017463090176e-05,0.9999999999946416,ILTO_2001,34
3.346847062516866e-05,3.306710379514957e-05,0.9999999999912549,MNCO_2004,35
3.354387153876503e-05,3.274739583555738e-05,0.9999999999972099,MNBU_2004,54
3.357479263478127e-05,3.216646634664007e-05,0.9999999999946969,MNBI_2002,65
3.3691257292039555e-05,3.1684570316201644e-05,0.9999999999972522,NEFU_2007,25
3.382997386254284e-05,3.269375887591443e-05,0.9999999999985111,OHGE_2005,66
3.397525718441856e-05,3.3081389126234534e-05,0.9999999999969578,ILBE_2005,73
3.420747174120217e-05,3.2906319753221527e-05,0.9999999999967616,MDGA_2003,70
3.432669647063662e-05,3.3835073618495066e-05,0.9999999999949258,ONTA_2005,26
3.434115525467253e-05,3.2532941793226176e-05,0.9999999999984527,ARPI_2004,71
3.4352578740147554e-05,3.3563639322172395e-05,0.9999999999943318,INPO_2006,30
3.435547552218613e-05,3.361900592653518e-05,0.9999999999952929,WIDE_2004,58
3.4451906926029935e-05,3.1918945310280833e-05,0.9999999999971002,NEDA_2005,75
3.459438518520073e-05,3.194912997266576e-05,0.9999999999990152,IADA_2003,55
3.4597304481868234e-05,3.2798073509397774e-05,0.9999999999953808,IAOT_2002,66
3.4631707960082174e-05,3.3808473680014536e-05,0.9999999999982733,ILSO_2002,61
3.46672765850314e-05,3.373078376875304e-05,0.9999999999917306,GAWI_2004,31
3.468061105207973e-05,3.371102469199424e-05,0.9999999999988551,IANL_2005,56
3.473390929406997e-05,3.321854440878469e-05,0.9999999999976571,KSHO_2006,57
3.476931948823921e-05,3.3808712842988914e-05,0.9999999999916287,IAPO_2007,41
3.480867056210327e-05,3.345379896402424e-05,0.9999999999960067,ILMO_2004,71
3.497954744765236e-05,3.4162507232706584e-05,0.9999999999968449,MNDB_2004,54
3.504705017784456e-05,3.428365071727058e-05,0.9999999999940602,MONE_2004,60
3.5111346708799836e-05,3.355964211885809e-05,0.9999999999947857,SCGB_2007,34
3.519335484184573e-05,3.444824218803433e-05,0.999999999997826,NEBY_2001,20
3.5204296727501914e-05,3.446799538460771e-05,0.9999999999965022,MIWI_2002,55
3.5226043766474485e-05,3.162011718757185e-05,0.999999999999131,SDCA_2007,25
3.547432058354274e-05,3.475559779531068e-05,0.9999999999940432,ILOB_2003,28
3.551871637595877e-05,3.5219938859615034e-05,0.9999999999929933,IABO_2007,23
3.5518735319769064e-05,3.330021348140922e-05,0.9999999999961906,MIBL_2004,43
3.554867978875965e-05,3.475674715761298e-05,0.9999999999954768,INWI_2007,22
3.559423736822894e-05,3.382148117422924e-05,0.9999999999942814,IAWA_2002,61
3.563789971131505e-05,3.502604166561425e-05,0.9999999999964297,ILAE_2005,63
3.568603231278291e-05,3.489663567505194e-05,0.9999999999968768,SDEP_2001,71
3.6027368016586605e-05,3.427964696060852e-05,0.9999999999968024,ILMN_2004,53
3.610888539489512e-05,3.5400390625e-05,0.9999999999899374,MISC_2002,25
3.617890799411311e-05,3.421213250177109e-05,0.9999999999984508,IAAM_2006,38
3.6329589322394294e-05,3.474502563571846e-05,0.9999999999943783,NEBT_2006,64
3.638177043290177e-05,3.6053201425730826e-05,0.9999999999921633,WIMA_2002,23
3.653563571477269e-05,3.5368840144218874e-05,0.9999999999929106,ILGI_2006,65
3.680656044228192e-05,3.5403878348190465e-05,0.999999999998004,GACA_2005,21
3.6837040468317695e-05,3.5774632506053494e-05,0.9999999999935999,GACL_2003,38
3.694232205222521e-05,3.635911207967323e-05,0.9999999999926773,IAGG_2006,26
3.697898970476661e-05,3.641263521322239e-05,0.9999999999896533,IADV_2007,26
3.703128768807392e-05,3.60238882203353e-05,0.9999999999954143,MNOL_2001,65
3.709374526633346e-05,3.2305190141478175e-05,0.9999999999972053,ILST_2004,68
3.715537048339765e-05,3.6460593895631736e-05,0.9999999999964418,INBU_2004,54
3.7200593908451325e-05,3.5565185545546486e-05,0.9999999999969535,INLB_2004,28
3.7288310721764405e-05,3.6750385123455925e-05,0.9999999999933648,MONO_2007,71
3.7490151254239604e-05,3.639479416943477e-05,0.9999999999904023,MNGI_2007,13
3.749170035003956e-05,3.628351659038479e-05,0.9999999999961398,IASU_2006,81
3.754983122009652e-05,3.446890024069769e-05,0.9999999999991241,IANL_2001,65
3.758481318539726e-05,3.709034639264112e-05,0.9999999999949852,IANL_2003,34
3.7703976600445676e-05,3.72460937512642e-05,0.999999999988328,IAPE_2002,25
3.770893124765277e-05,3.6617156001189104e-05,0.9999999999966821,IAPA_2002,31
3.771757697887341e-05,3.700962611463053e-05,0.9999999999898844,WIPL_2004,35
3.7741480015089224e-05,3.7166748047923195e-05,0.9999999999912451,WIPL_2005,20
3.7771179375525814e-05,3.6688232422063846e-05,0.999999999996964,ILOR_2004,72
3.779910823887332e-05,3.751373291116522e-05,0.9999999999843443,NEAR_2006,32
3.788314437960258e-05,3.6923217774439566e-05,0.9999999999942181,MOCR_2006,28
3.788647773349204e-05,3.650289868581182e-05,0.9999999999963786,ILMI_2005,63
3.790228194595785e-05,3.649114793275078e-05,0.9999999999962484,MOMR_2002,62
3.796004990250955e-05,3.600910243602669e-05,0.9999999999945118,NEAI_2005,67
3.804737304359364e-05,3.730662512322981e-05,0.9999999999949054,NEPO_2003,63
3.806991120701748e-05,3.753103482618456e-05,0.9999999999962578,ILBR_2005,59
3.811593767372036e-05,3.717266375946775e-05,0.9999999999963735,MNBU_2003,65
3.813297107663745e-05,3.7447684152621974e-05,0.9999999999955436,MNBU_2006,77
3.839432185567813e-05,3.470355534992928e-05,0.9999999999982601,NEWC_2003,59
3.857301154929156e-05,3.790283203208844e-05,0.9999999999913207,ILAD_2001,32
3.881893952341013e-05,3.783203124877824e-05,0.9999999999928393,ILBR_2007,60
3.9225321775004683e-05,3.8268149771378066e-05,0.9999999999936051,IAHC_2007,41
3.926969410402699e-05,3.8459660456387956e-05,0.9999999999919778,MOSU_2004,65
3.944976861598872e-05,3.828525543392303e-05,0.9999999999965813,OHGE_2003,64
3.951150864978096e-05,3.775572165464744e-05,0.9999999999980005,MNCF_2002,78
3.970997224667901e-05,3.9092078575245856e-05,0.9999999999939021,MOFG_2005,52
3.975054911010137e-05,3.846002394150292e-05,0.9999999999954611,MDGA_2002,31
3.975449285460841e-05,3.865408761092632e-05,0.9999999999970477,INRO_2003,70
3.985908196380298e-05,3.8697814944181154e-05,0.9999999999979607,NEMI_2006,24
3.997661721697598e-05,3.9027700851260874e-05,0.9999999999953968,IIAL_2003,67
4.005549429694999e-05,3.909838127192484e-05,0.9999999999956873,SDTR_2005,66
4.007362796431817e-05,3.9343261716832484e-05,0.999999999991775,IADO_2002,30
4.007923106483405e-05,3.928629557255666e-05,0.9999999999909506,IAWI_2001,72
4.015731889106163e-05,3.916123334340013e-05,0.9999999999926409,SDWR_2007,34
4.0549650369211916e-05,3.779907226212723e-05,0.9999999999980358,IALU_2006,12
4.05890053149585e-05,4.032985142313602e-05,0.9999999999768122,MOKI_2003,28
4.070303647429205e-05,3.9996337886805125e-05,0.9999999999848384,MNSV_2001,20
4.076299084538648e-05,4.039343631856093e-05,0.9999999999867046,IAOT_2003,33
4.1162762630298894e-05,4.014930725038113e-05,0.9999999999966389,NEAU_2006,64
4.118587123032367e-05,4.089029947635936e-05,0.999999999982107,INRU_2006,15
4.1375665296520446e-05,4.088035789716225e-05,0.9999999999923872,ILTO_2002,37
4.147029893867355e-05,3.949474897361321e-05,0.999999999997144,INRL_2004,61
4.156098233243622e-05,4.026012073785007e-05,0.9999999999943858,WILE_2006,55
4.179179719680904e-05,4.136499865175101e-05,0.9999999999945589,ILRO_2002,29
4.179708674059014e-05,4.0741325827409624e-05,0.9999999999965921,MNBI_2004,51
4.193792999707951e-05,4.093484317651781e-05,0.9999999999939011,NEHR_2001,68
4.200436220318811e-05,4.0690366683709416e-05,0.9999999999891793,SCSN_2006,62
4.205177943835745e-05,4.054276315613199e-05,0.9999999999979813,OHSI_2006,19
4.247037297853529e-05,4.193793403178208e-05,0.9999999999838322,GAMY_2002,18
4.266174778111956e-05,4.143269856745254e-05,0.9999999999906094,IADA_2002,48
4.269497928879923e-05,4.203739872768556e-05,0.9999999999936156,IABP_2001,27
4.273639490333749e-05,4.155430947559668e-05,0.9999999999953393,INWN_2004,31
4.2918942799956965e-05,4.2649332680610996e-05,0.9999999999860789,ILIR_2007,12
4.295011384551821e-05,4.2206735325104695e-05,0.9999999999919692,IAMD_2001,33
4.320915557615071e-05,4.264362041931454e-05,0.9999999999826358,MONE_2005,52
4.3260256452884606e-05,4.2599283853898363e-05,0.9999999999930514,MOTH_2007,30
4.3289025947903296e-05,4.179484049515736e-05,0.9999999999977693,IAWI_2003,60
4.338096295886461e-05,4.225136577210141e-05,0.9999999999921125,KYMA_2006,69
4.3480845323786816e-05,4.281277126423262e-05,0.9999999999935719,KSSU_2003,54
4.38785861499933e-05,4.2841984675480766e-05,0.9999999999941424,NEST_2001,26
4.3901073270653344e-05,4.2200566681426416e-05,0.9999999999948852,KSJO_2004,71
4.405712963995196e-05,4.300558907680393e-05,0.9999999999942668,IANH_2003,56
4.407684327561666e-05,4.1984160957685016e-05,0.9999999999957198,MNVC_2004,73
4.412647757260429e-05,4.312169692067367e-05,0.999999999994014,ILMZ_2007,68
4.418333133608994e-05,4.324025121212767e-05,0.9999999999950832,MCHE_2003,29
4.43032224871935e-05,4.359817504795416e-05,0.9999999999887881,SDAB_2007,16
4.448252469840989e-05,4.322668987400824e-05,0.9999999999955886,INGD_2007,23
4.449189581718212e-05,4.264613560321452e-05,0.9999999999967439,NEFU_2001,28
4.455136940306457e-05,4.310524680468058e-05,0.9999999999959551,MNCF_2003,66
4.5217151730428526e-05,4.314100477150381e-05,0.9999999999926141,ILIR_2005,18
4.531841239529887e-05,4.446558459049215e-05,0.9999999999907354,WIAR_2003,58
4.541160944475372e-05,4.468645368303571e-05,0.9999999999940361,INND_2002,28
4.568930617154587e-05,4.443359375126367e-05,0.999999999991874,IAWI_2002,52
4.575469948886444e-05,4.381221648207928e-05,0.9999999999945106,NEDE_2007,31
4.615263562966087e-05,4.4630940754094205e-05,0.9999999999961435,ILFC_2007,36
4.630592476842273e-05,4.5461425780786155e-05,0.9999999999903443,PALI_2003,25
4.635416496784294e-05,4.290574596880454e-05,0.9999999999982152,ARMA_2004,62
4.6454560829184585e-05,4.599652971799222e-05,0.9999999999949651,MIAS_2003,28
4.6567516192054544e-05,4.5973989124284935e-05,0.9999999999937073,MISH_2006,37
4.6624625075713886e-05,4.289143880190186e-05,0.9999999999984797,MNBR_2004,27
4.6683146862045386e-05,4.6345658735059594e-05,0.9999999999604846,ONLO_2004,22
4.696493457867079e-05,4.641038544188715e-05,0.9999999999884825,SDEP_2002,49
4.706650239981179e-05,4.647478376388189e-05,0.9999999999954997,MNLE_2003,28
4.734459925213244e-05,4.5612535979064194e-05,0.9999999999946568,INAD_2007,76
4.734585687116185e-05,4.6117799674241165e-05,0.9999999999898995,INPO_2003,67
4.7963511513817246e-05,4.685618916546147e-05,0.9999999999941668,MNOW_2006,61
4.796546593160826e-05,4.727701822654732e-05,0.999999999984016,NEPR_2007,15
4.812845719283061e-05,4.619140625242983e-05,0.9999999999961521,MOCG_2003,37
4.837913113732742e-05,4.7446289062236244e-05,0.9999999999957895,MOCG_2004,30
4.845696352421748e-05,4.771814480629704e-05,0.999999999990424,INWL_2006,71
4.86322243756418e-05,4.7695583767201106e-05,0.9999999999924384,MCHE_2005,27
4.885991869644162e-05,4.627197265705263e-05,0.9999999999971625,GASS_2006,80
4.898432360069926e-05,4.17482437616319e-05,0.9999999999987542,TNUC_2003,62
4.9061261118446e-05,4.8178222655792524e-05,0.9999999999897999,ILLA_2005,25
4.9171706133689086e-05,4.812387319711538e-05,0.9999999999903533,INWH_2001,26
4.9403718010686044e-05,4.831730769384334e-05,0.9999999999904288,MIFA_2004,26
5.011232183215615e-05,4.904610770089286e-05,0.9999999999929843,IAWL_2002,70
5.0627468686107104e-05,5.006136507559502e-05,0.9999999999946605,INLN_2004,37
5.0851868001614464e-05,5.0490993923328155e-05,0.9999999999687568,MNCS_2004,27
5.136936810460488e-05,5.038016182571222e-05,0.999999999993756,KSKI_2006,7
5.1929786266446953e-05,5.155901227656809e-05,0.9999999999819311,MNMA_2003,35
5.1961068533593344e-05,4.8470521583965365e-05,0.9999999999978122,TNGR_2004,78
5.265389319431113e-05,5.0911281419985244e-05,0.999999999993327,NEDC_2001,23
5.2772365646148446e-05,5.197613056067824e-05,0.9999999999868305,IAHC_2001,26
5.287620521401405e-05,5.0501505532688874e-05,0.999999999995727,ILRT_2001,24
5.37636870521705e-05,5.279005619547461e-05,0.999999999992131,MOCG_2002,57
5.399587194411325e-05,5.28636259199781e-05,0.9999999999945722,NEHM_2002,51
5.399953087892233e-05,5.347707647953676e-05,0.9999999999725382,IAFO_2007,76
5.428910778561144e-05,5.191566204426432e-05,0.9999999999963417,GAWI_2001,29
5.43566879550562e-05,5.246970436703887e-05,0.999999999995145,FLGR_2005,22
5.446048317148676e-05,5.4181586371666095e-05,0.9999999999687506,MOMO_2005,54
5.447005737775205e-05,5.396165114308797e-05,0.9999999999911185,KYMA_2007,39
5.4677264270228895e-05,5.431913487708538e-05,0.9999999999808881,MNGL_2006,34
5.479873008654368e-05,5.3553157064854206e-05,0.9999999999923593,NEGO_2006,67
5.496026011258365e-05,5.3493826731352916e-05,0.9999999999959424,IASP_2001,70
5.5605541446523474e-05,5.467232368785615e-05,0.9999999999888535,KSHO_2007,37
5.5677404618143395e-05,5.351374699430905e-05,0.9999999999956605,NEBY_2002,26
5.593405300048189e-05,5.380120075760971e-05,0.999999999992929,INWH_2003,71
5.627049426716719e-05,5.5175781247933695e-05,0.9999999999904748,ILWA_2001,57
5.63284788098319e-05,5.540520654972481e-05,0.9999999999937508,MNCO_2003,73
5.649088514017325e-05,5.456619262833584e-05,0.9999999999960921,ILBE_2006,64
5.6984898750895106e-05,5.5938097896925537e-05,0.9999999999888668,TNUC_2001,49
5.717374038593855e-05,5.668016890355612e-05,0.9999999999727035,INNE_2007,71
5.7512853576923106e-05,5.637419327241411e-05,0.9999999999913182,INWN_2007,23
5.760387661989562e-05,5.502507716030014e-05,0.9999999999959971,ILBN_2007,81
5.7844951904553313e-05,5.744441105876446e-05,0.9999999999929748,MISH_2004,26
5.828467865107213e-05,5.748010854244781e-05,0.9999999999884953,ILCP_2004,61
5.89707619504829e-05,5.8658429046019266e-05,0.9999999999830759,IAHA_2001,67
5.95035643419294e-05,5.8308919267346934e-05,0.9999999999389485,LIRA_2007,15
5.9610707178297245e-05,5.8385033701332155e-05,0.9999999999907356,MNGI_2003,51
5.965329605087476e-05,5.880694722128113e-05,0.999999999988998,NEDE_2006,43
5.971082578487644e-05,5.937565984020915e-05,0.9999999999589819,MNEL_2001,74
5.9786131735926157e-05,5.962230541087963e-05,0.9999999999948702,INWH_2002,54
6.026383076962651e-05,5.95183870685295e-05,0.9999999999858931,IASL_2001,67
6.0281861275017865e-05,5.957031250033189e-05,0.999999999987682,IASH_2002,62
6.110325302787911e-05,6.009615384600809e-05,0.9999999999886257,MNSE_2007,39
6.131744114491581e-05,6.0370551217094965e-05,0.9999999999881176,IAOT_2001,63
6.163965437708229e-05,6.064278739005756e-05,0.99999999998575,MNWN_2001,28
6.195881092646429e-05,5.8319091796950793e-05,0.999999999996433,KSGC_2006,36
6.201866939109605e-05,5.9330240884319764e-05,0.9999999999960869,NEGO_2007,66
6.214266378874782e-05,6.146072686735181e-05,0.9999999999897141,GAIR_2006,51
6.22415979741764e-05,6.178059895821283e-05,0.9999999999878765,IAPE_2003,60
6.238729243111848e-05,6.196495155379196e-05,0.9999999999893661,IADA_2001,77
6.250228441955111e-05,6.153517502879205e-05,0.9999999999946201,ILTH_2001,52
6.290709457712138e-05,6.1004412614806824e-05,0.9999999999943904,NEAL_2006,54
6.295819442632368e-05,6.266015625101317e-05,0.999999999983088,NEHN_2007,25
6.316931941786918e-05,6.200945818835424e-05,0.9999999999871274,NECC_2001,54
6.33523455316868e-05,6.292588975622106e-05,0.9999999999804776,SCFL_2004,27
6.344552811212524e-05,6.32716128704583e-05,0.9999999999749997,IAHA_2003,19
6.351216721169544e-05,6.319719145585335e-05,0.9999999999714022,IAHO_2003,79
6.359758428059142e-05,6.311760979826886e-05,0.99999999998094,MNRA_2007,37
6.372512267493026e-05,6.346173967587885e-05,0.9999999999948052,MNDA_2003,28
6.374084037538276e-05,6.3323974609375e-05,0.9999999999720355,WIJA_2002,20
6.404636575504221e-05,6.35611397896696e-05,0.9999999999638598,INWL_2005,28
6.43277758457919e-05,6.240869140555105e-05,0.9999999999943022,IAGN_2006,50
6.434276711702168e-05,6.312351600865673e-05,0.9999999999935377,MODE_2004,51
6.434527594402198e-05,6.26845005569976e-05,0.9999999999883165,NEOV_2004,70
6.44322420468041e-05,6.388671875185991e-05,0.9999999999864243,MDLI_2005,10
6.4524605583298e-05,6.425871672290753e-05,0.9999999999802686,NEAR_2001,27
6.499349395559219e-05,6.455550654909677e-05,0.9999999999702197,MNFA_2001,31
6.508567802001235e-05,6.447211371694182e-05,0.9999999999817946,MIWI_2003,27
6.540207595426007e-05,6.495884486607143e-05,0.9999999999834045,ILAE_2001,35
6.540640834847137e-05,6.468828986804035e-05,0.9999999999911442,IAAT_2001,68
6.553122292258887e-05,6.436058782810505e-05,0.9999999999880501,INFO_2006,62
6.571150340709927e-05,6.488473074739431e-05,0.9999999999903725,INEL_2002,56
6.577635308382157e-05,6.467156661552795e-05,0.9999999999909196,ARPI_2001,19
6.608401778900402e-05,6.589233398131e-05,0.9999999999513401,INVI_2007,20
6.609119144308727e-05,6.538391113236946e-05,0.9999999999958128,IAAT_2002,68
6.622253401059637e-05,6.482651654363614e-05,0.999999999990073,GACL_2001,17
6.629807225497693e-05,6.590779622541731e-05,0.9999999999816173,IAPR_2002,30
6.65651518367855e-05,6.62231445346606e-05,0.9999999999767255,MNBU_2002,25
6.672615593528064e-05,6.466217040903801e-05,0.999999999995339,NEGO_2004,72
6.683560414146191e-05,6.670735677024216e-05,0.9999999999554621,INLB_2006,3
6.690618665956332e-05,6.555113181186757e-05,0.9999999999848196,NEDA_2007,39
6.698546191163811e-05,6.63397427249022e-05,0.9999999999727018,NETK_2005,29
6.705679309215714e-05,6.674337184045591e-05,0.9999999999766485,INOX_2005,47
6.709912929228984e-05,6.667911305037385e-05,0.9999999999614791,MNLA_2006,17
6.721641894003024e-05,6.61342075894871e-05,0.9999999999829751,INNE_2002,70
6.730593947527402e-05,6.564460523282956e-05,0.9999999999838113,TNUC_2006,66
6.744076886859929e-05,6.681315104204022e-05,0.9999999999768043,ILIN_2002,21
6.749387272307451e-05,6.698085239824942e-05,0.9999999999799944,IARI_2003,28
6.775348820281433e-05,6.744140624846295e-05,0.9999999999842005,ILNH_2002,25
6.77604933876193e-05,6.664448399821169e-05,0.9999999999812789,IAPA_2001,62
6.785599162585263e-05,6.741462476525433e-05,0.9999999999843593,MOMI_2007,33
6.788356332157659e-05,6.753897831107882e-05,0.9999999999831972,INOX_2003,58
6.790367674851617e-05,6.612380455217997e-05,0.9999999999880309,ILBP_2004,58
6.801734547573752e-05,6.639487056539542e-05,0.9999999999924959,WIWA_2002,59
6.816932760977904e-05,6.680075024847711e-05,0.9999999999800253,IAWA_2004,63
6.837334045724806e-05,6.770534515365689e-05,0.999999999992498,NENI_2006,64
6.844207365060357e-05,6.779882812338656e-05,0.9999999999793333,WILE_2005,25
6.858259421979926e-05,6.715864701721908e-05,0.9999999999914336,IAWA_2007,66
6.866206875999324e-05,6.731467175738015e-05,0.9999999999888394,OHPC_2007,67
6.882534655164383e-05,6.851790364635235e-05,0.9999999999563228,WIPO_2007,75
6.882993788230504e-05,6.734892432472977e-05,0.9999999999908047,MOHA_2005,67
6.884766936697266e-05,6.787701231001903e-05,0.9999999999813446,ILPA_2007,33
6.888646381445486e-05,6.801658163363308e-05,0.99999999998862,WIGL_2003,49
6.896048561706585e-05,6.65576171873757e-05,0.9999999999959917,MOWA_2006,60
6.900923371535221e-05,6.885827106064268e-05,0.999999999977534,ILLA_2003,23
6.905183493595989e-05,6.799704811752153e-05,0.9999999999897257,ARPI_2006,44
6.913650805999992e-05,6.875739819978469e-05,0.999999999981863,NEPP_2007,33
6.924542733225925e-05,6.88977050785411e-05,0.9999999999879742,IACA_2006,40
6.926937605222407e-05,6.884748670839731e-05,0.9999999999848707,INEL_2003,72
6.974372954403385e-05,6.83317764945148e-05,0.9999999999906228,OHPC_2006,46
6.975461872780572e-05,6.924050070980766e-05,0.9999999999725548,IABI_2007,22
6.985673836035647e-05,6.941596136932226e-05,0.9999999999700641,ILFL_2007,18
6.987739945411697e-05,6.972183719668582e-05,0.9999999999851158,INBO_2002,31
7.01607978388089e-05,6.950526083422178e-05,0.9999999999791513,IAGE_2001,31
